transaction_id,transaction_amount,transaction_date,transaction_type,merchant_location,currency,merchant_id,merchant_category,payment_method,customer_id,customer_age,customer_gender,purchase_history,monthly_spending_avg,credit_limit,current_balance,ip_address,device_used,transaction_frequency,is_fraud
17688,2534.6948107092794,2024-01-14 18:24:30,in_store,West Jasonville,USD,36912,travel,contactless,4863,24.0,Male,11,348.27,7247,5561.57,27.163.209.104,mobile,5,0
16805,,2024-01-01 03:13:02,in_store,West Samantha,USD,72468,restaurants,chip,6284,40.0,Female,9,173.44,17702,4488.11,158.238.108.180,desktop,5,0
12182,$500.0,2024-01-30 09:19:59,online,East Ericaview,USD,85536,electronics,contactless,2426,35.0,Male,3,220.98,7193,11154.57,167.128.33.7,mobile,8,1
6825,,2024-01-01 14:44:29,online,,USD,62310,electronics,chip,6532,25.0,Female,9,114.08,15050,13670.09,19.36.88.176,desktop,7,0
24154,5422.689980407355,2024-01-11 06:59:20,withdrawal,East Joshua,USD,13907,restaurants,contactless,7162,40.0,Male,8,373.86,13513,11028.38,146.49.248.177,mobile,7,0
7574,500.0,2024-01-03 17:48:39,online,Hayneshaven,GBP,61184,restaurants,contactless,3307,21.0,Male,10,313.77,15146,4986.26,200.225.219.27,desktop,6,1
9510,348.3958064601822,2024-01-01 15:21:40,in_store,North Stevefort,USD,62758,groceries,contactless,9692,33.0,Male,16,179.89,9125,384.63,67.217.194.209,Phone,1,0
6558,100.0,2024-01-29 21:44:01,in_store,Lake Joshuaberg,usd,39615,electronics,magnetic_stripe,2630,37.0,Female,12,494.41,9908,,149.213.42.3,mobile,6,1
12251,1000.0,2024-01-21 22:15:49,online,Port Cynthia,EUR,91900,restaurants,contactless,9632,34.0,Female,8,628.62,18097,6524.33,92.241.141.121,mobile,5,1
1193,1000.0,2024-01-06 23:38:24,in_store,Port Dylan,GBP,75946,electronics,chip,5712,31.0,Male,7,273.72,18707,9640.27,192.177.238.179,mobile,7,1
10088,3664.2538022732747,2024-01-21 03:43:50,online,North Kyleshire,GBP,68686,restaurants,contactless,9525,44.0,Male,6,871.93,8354,15002.88,97.196.146.92,desktop,4,0
18357,3429.4059158520663,2024-01-29 13:58:28,in_store,Lorifort,USD,63049,electronics,chip,5676,,Female,8,170.13,3034,10083.54,160.108.158.167,mobile,6,0
4158,2359.0046197809265,2024-01-25 07:34:49,online,East Kathleen,USD,53337,restaurants,contactless,8370,18.0,Female,7,465.34,16670,1738.9,161.93.209.81,mobile,6,0
2560,844.3010342183777,2024-01-20 01:56:03,online,North Cynthiaport,USD,88029,electronics,chip,8769,,Female,13,399.61,13564,11467.29,159.189.206.118,desktop,9,0
21951,88.72401419217539,2024-01-24 23:03:02,withdrawal,New Donna,USD,51995,electronics,contactless,6561,,Female,14,362.4,12890,10546.32,33.213.57.118,mobile,2,0
12245,1498.087496777698,2024-01-23 16:42:31,in_store,West Stacyberg,USD,86153,electronics,chip,9212,32.0,Male,18,407.76,4636,4208.2,189.133.162.251,mobile,2,0
11552,192.33664268859852,2024-01-16 12:35:18,in_store,North Denisemouth,GBP,71405,restaurants,chip,8378,36.0,Male,12,221.35,2106,,139.199.170.145,mobile,6,0
3735,1000.0,2024-01-27 05:52:34,withdrawal,Scottmouth,USD,48929,electronics,contactless,2531,,Male,10,296.57,5128,4829.22,11.211.66.26,mobile,4,1
15077,439.943003301278,2024-01-07 01:22:24,online,Smithchester,USD,65350,electronics,contactless,3279,29.0,Female,5,416.2,3895,3556.82,56.144.124.198,mobile,4,0
12526,,2024-01-05 03:47:31,online,Port Heather,gbp,97300,electronics,chip,9815,36.0,Female,15,275.12,17026,13332.26,143.188.201.164,mobile,3,0
11510,1000.0,2024-01-18 12:48:29,in_store,Andersonfort,GBP,92933,restaurants,contactless,6852,31.0,Male,8,518.1,10260,14001.93,100.221.208.23,mobile,3,1
20868,1366.1636518707824,2024-01-21 12:14:18,in_store,Lewisstad,USD,60702,electronics,chip,2292,67.0,Male,7,605.82,17465,19116.92,170.225.190.163,mobile,6,0
3861,,2024-01-30 15:31:43,withdrawal,Port Juanbury,USD,77958,groceries,chip,7602,34.0,Female,9,339.27,17650,14933.16,71.226.208.18,desktop,6,0
4673,444.2456023693122,2024-01-08 23:01:59,online,Ronnieview,GBP,73757,Electronics,contactless,3441,39.0,Female,12,239.06,2146,13552.95,201.103.5.10,tablet,9,0
25611,102851.76658062833,2024-01-05 22:50:44,in_store,East Joseph,EUR,85038,travel,contactless,1867,,Male,13,326.45,9258,15708.03,156.198.61.95,mobile,4,0
14086,1997.546631903788,2024-01-29 04:52:56,withdrawal,North Kimberly,USD,59636,Electronics,contactless,8972,32.0,Male,9,312.0,10319,3137.94,19.164.223.53,tablet,4,0
2605,1500.0,2024-01-10 00:58:10,online,Martinhaven,USD,94908,travel,contactless,2863,29.0,Female,10,662.47,1070,8074.81,195.44.9.192,desktop,8,1
7008,89.41719754441412,2024-01-11 13:05:42,withdrawal,Hannahfort,USD,62260,Electronics,chip,8879,45.0,Female,9,455.4,6233,13375.91,121.173.125.78,desktop,2,0
8356,213.0281394723339,2024-01-18 11:19:43,online,West William,GBP,45818,electronics,chip,3324,28.0,Male,10,761.57,19081,9377.57,124.249.140.141,mobile,5,0
1298,$nan,2024-01-05 23:54:40,withdrawal,Armstrongburgh,EUR,91033,travel,contactless,6479,21.0,Male,12,539.29,3891,2056.85,213.22.23.167,mobile,3,0
12112,605.8711780532591,2024-01-18 09:18:01,withdrawal,,usd,33804,Electronics,chip,1265,,Female,12,282.19,8082,5216.82,205.87.220.76,tablet,3,0
19734,1036.2315598536018,2024-01-14 17:08:26,online,Barrettshire,US,42809,electro,contactless,9312,,Male,11,116.89,14079,10311.33,150.165.56.113,desktop,10,0
636,500.0,2024-01-20 18:34:28,online,Kaylatown,USD,39458,restaurants,magnetic_stripe,1955,,Male,12,350.78,3015,11863.0,130.65.224.26,mobile,7,1
9116,1362.3188671542293,2024-01-17 23:23:41,online,Lake Kevinberg,EUR,24170,electronics,contactless,5205,37.0,Male,18,192.54,15367,2903.93,11.237.189.95,mobile,3,0
20323,39.02095794891059,2024-01-02 08:23:24,online,Matthewbury,USD,31910,electronics,contactless,5551,38.0,Male,8,521.06,19097,18069.2,1.194.231.225,mobile,4,0
8122,1500.0,2024-01-14 02:58:51,online,East James,GBP,58158,restaurants,magnetic_stripe,2589,27.0,Male,9,209.37,3632,10361.88,39.211.10.112,mobile,5,1
21443,1000.0,2024-01-27 05:39:26,in_store,,US,21058,travel,contactless,3349,37.0,M,3,1074.39,4121,6687.54,86.99.54.86,desktop,2,1
25953,120.94815979614917,2024-01-24 00:24:14,online,North Johnmouth,EUR,53417,groceries,contactless,8538,29.0,Male,7,362.25,14501,13196.15,192.205.53.80,Phone,3,0
11575,1500.0,2024-01-28 21:00:29,online,Port Marcus,USD,84152,travel,contactless,4100,30.0,M,12,518.69,17415,3610.42,9.215.80.1,mobile,7,1
9740,1204.2573494773662,2024-01-17 16:28:25,in_store,North Heather,EUR,63384,electronics,chip,1499,36.0,Male,13,162.5,12576,19735.19,193.186.208.32,desktop,2,0
10549,100.0,2024-01-04 06:59:14,online,Douglasville,GBP,19603,electronics,contactless,2831,40.0,Male,9,306.47,3210,19338.42,23.166.118.107,mobile,4,1
6333,382.5739431093626,2024-01-17 14:39:52,online,Carterton,USD,28920,electronics,contactless,3043,30.0,Female,19,257.5,5580,1302.81,9.129.75.244,Phone,4,0
26196,2270.0843629356636,2024-01-14 06:18:54,withdrawal,Amberport,USD,14702,electronics,chip,9221,34.0,Male,14,136.86,16918,13383.76,174.47.124.122,TAB,6,0
5041,496.068996769548,2024-01-10 19:29:27,online,Jodiport,USD,50164,travel,chip,5601,31.0,Male,10,787.11,1231,11936.93,46.234.71.51,mobile,8,0
23667,,2024-01-09 20:28:54,online,Allenbury,US,46319,groceries,contactless,5290,42.0,Male,11,589.4,16109,12778.44,37.39.234.132,Phone,3,0
4745,42499.074202991214,2024-01-25 06:31:38,withdrawal,Melanieville,USD,30765,restaurants,contactless,8503,42.0,Male,11,755.65,3664,19077.45,159.124.106.208,mobile,4,0
4933,507.1892072478964,2024-01-18 04:23:36,online,Wiseshire,USD,36161,travel,chip,8456,18.0,Female,6,334.12,13707,214.87,62.235.119.14,mobile,5,0
9787,2000.0,2024-01-06 08:52:36,in_store,North Samuelshire,EUR,26996,electronics,chip,3001,39.0,Female,9,569.54,13005,6205.64,90.93.153.246,mobile,3,1
4060,100.0,2024-01-02 04:47:36,in_store,,USD,84485,travel,chip,4315,,Male,10,286.53,18684,12948.19,163.120.251.7,mobile,6,1
16367,997.0183047023362,2024-01-24 02:04:08,in_store,South Stevebury,USD,54892,groceries,contactless,3746,18.0,Male,9,301.61,3172,13647.18,163.185.223.112,tablet,7,0
25992,1063.3336600671762,2024-01-11 06:22:38,online,Dominicburgh,GBP,24696,groceries,chip,4385,,Female,12,853.47,5532,1837.02,37.246.105.233,tablet,3,0
22121,588.5202411201416,2024-01-03 18:14:52,online,East Ashleychester,USD,88488,travel,chip,3638,51.0,Female,6,504.58,9022,3169.63,215.85.38.175,desktop,6,0
15845,1500.0,2024-01-07 02:11:38,in_store,Cookchester,gbp,71616,electronics,chip,5429,40.0,Male,10,563.98,14674,8105.78,113.222.146.25,mobile,3,1
22024,574.9752812718499,2024-01-08 12:53:02,online,Espinozaport,USD,38851,travel,contactless,3094,45.0,Male,11,568.05,18682,2069.07,99.176.138.20,mobile,3,0
26786,1594.4370982403677,2024-01-12 02:55:47,online,North Bobbychester,EUR,38214,groceries,chip,5096,37.0,Female,14,280.85,17343,4987.05,17.246.24.37,desktop,5,0
8603,1916.5055454466594,2024-01-06 01:36:43,online,West Matthewfort,EUR,11064,restaurants,chip,8488,18.0,Male,7,586.7,4582,5504.57,176.178.109.83,mobile,6,0
6746,157.30724766619866,2024-01-18 19:41:33,online,Coxburgh,GBP,88915,groceries,chip,4965,,Female,11,337.9,15259,18095.06,123.110.140.86,mobile,4,0
30,248.03032270075818,2024-01-09 14:26:18,online,New Rachel,USD,30742,restaurants,magnetic_stripe,9737,47.0,Male,9,346.16,4767,10250.42,36.212.68.133,mobile,7,0
19407,1802.2675508122552,2024-01-26 02:07:49,,Michaelchester,USD,79948,electronics,chip,1737,33.0,Female,9,205.93,4021,12496.8,19.249.58.10,mobile,2,0
27169,,2024-01-12 06:05:25,in_store,Cliffordland,US,13355,electronics,chip,1914,37.0,Female,8,216.74,12054,2233.37,208.236.207.75,mobile,5,0
22886,500.0,2024-01-04 17:05:07,withdrawal,East Michelle,USD,47410,electronics,chip,5698,30.0,Male,7,443.4,11172,,34.107.64.245,mobile,4,1
24631,2193.8726988900744,2024-01-02 11:19:06,withdrawal,North Michealmouth,GBP,69996,electronics,contactless,6354,,Male,7,535.52,4004,6057.15,42.126.165.4,desktop,5,0
10207,1000.0,2024-01-27 14:28:11,online,Petersonfort,USD,41860,electronics,contactless,9950,,Female,9,421.42,8809,1089.59,162.198.181.27,desktop,2,1
3363,,2024-01-13 18:04:47,online,Riveraland,usd,85682,restaurants,chip,4847,36.0,Male,8,318.96,18031,14572.49,44.24.108.123,desktop,4,1
10870,0.8610008595105144,2024-01-12 20:47:51,online,North Linda,gbp,48497,restaurants,chip,4831,18.0,Male,15,285.69,10253,207.54,150.11.116.46,desktop,2,0
24118,$325.5105619134997,2024-01-27 13:39:21,online,Williamsshire,EUR,34959,electronics,chip,3408,26.0,Female,7,81.43,11283,5188.68,184.46.108.188,mobile,9,0
8146,1500.0,2024-01-15 01:58:07,online,South Brandon,GBP,67146,groceries,chip,9149,18.0,Female,5,356.68,6729,3190.18,25.131.112.116,mobile,3,1
3669,405.7757226373686,2024-01-08 17:58:59,online,North George,USD,12779,electronics,contactless,5663,,M,6,428.71,8780,,194.249.142.241,mobile,4,0
4346,,2024-01-15 08:21:59,online,West Markberg,US,74137,restaurants,contactless,4656,40.0,Female,11,715.87,12438,3932.2,6.175.172.226,desktop,2,1
2645,1000.0,2024-01-19 17:27:20,in_store,North Audreyborough,USD,23737,restaurants,chip,7659,18.0,Female,13,352.7,14994,186.48,7.99.22.109,mobile,7,1
28119,299.72071675761396,2024-01-06 03:59:43,online,Sherrymouth,USD,85251,electronics,contactless,1396,36.0,Male,10,132.03,6741,12190.03,168.217.187.4,mobile,4,0
1870,2702.377045866046,2024-01-07 21:59:11,online,,GBP,68196,travel,chip,6967,33.0,Male,16,239.56,15799,9249.26,98.229.117.18,mobile,9,0
19758,,2024-01-10 01:44:13,in_store,Stantonchester,EUR,33349,groceries,chip,4290,35.0,FEMALE,11,319.96,12247,,80.211.125.132,Phone,2,0
961,2000.0,2024-01-15 22:53:17,withdrawal,South Peggy,USD,61765,Electronics,chip,2131,,Male,8,708.63,13830,9666.85,2.97.139.154,mobile,5,1
985,3435.4150813210795,2024-01-27 03:51:07,in_store,Marychester,USD,37701,groceries,magnetic_stripe,8429,34.0,Male,13,162.14,16078,157.86,193.12.53.59,desktop,5,0
11319,1094.974071690216,2024-01-28 06:14:43,online,Randymouth,USD,12050,restaurants,chip,5022,34.0,Female,5,529.88,14804,19547.52,80.87.227.200,mobile,3,0
13671,323.47847300044793,2024-01-29 18:34:50,in_store,Williamsberg,USD,40766,restaurants,contactless,3800,32.0,Male,11,735.28,9112,14520.68,154.250.238.60,desktop,4,0
26058,,2024-01-25 02:48:19,in_store,Rogersborough,USD,39886,restaurants,chip,7116,18.0,Male,8,309.93,8668,9410.95,50.242.80.175,mobile,4,0
22961,500.0,2024-01-15 17:05:26,in_store,South Stacyhaven,GBP,84211,groceries,chip,7620,44.0,Female,11,630.11,13190,5348.16,1.85.179.181,mobile,5,1
27386,1852.1822169314294,2024-01-30 17:47:54,online,Christinafurt,EUR,77253,restaurants,contactless,8139,,Male,9,312.14,2481,6081.97,166.109.218.3,mobile,6,0
23325,1467.2464102961062,2024-01-16 21:32:13,online,Lopezview,EUR,55919,restaurants,chip,2309,45.0,Female,10,278.83,11414,2183.82,50.36.216.140,mobile,4,0
21913,500.0,2024-01-02 10:35:47,online,,GBP,34978,groceries,contactless,9936,29.0,Male,12,694.14,11462,,135.95.17.60,desktop,4,1
24738,2000.0,2024-01-13 04:24:54,in_store,Sanchezville,EUR,46541,electronics,chip,8415,27.0,Female,20,599.01,1709,11192.41,79.24.82.168,mobile,8,1
25704,500.0,2024-01-29 18:11:25,withdrawal,Robinsonstad,USD,72469,electronics,chip,7491,34.0,Female,10,1525.39,3596,19132.23,178.86.170.185,desktop,3,1
7326,628.4602350531449,2024-01-02 21:44:48,online,Huffburgh,USD,57774,electronics,chip,5225,38.0,Male,12,242.11,1758,10495.98,119.193.6.28,mobile,4,0
19786,1000.0,2024-01-30 06:06:30,online,Port Jasonstad,EUR,87397,travel,chip,7454,29.0,Female,12,696.07,12034,8509.97,43.190.254.121,mobile,2,1
15431,500.0,2024-01-24 19:07:16,online,,USD,95900,groceries,contactless,4602,21.0,Female,6,664.79,12403,14113.94,139.0.124.33,desktop,3,1
4388,1000.0,2024-01-05 14:30:12,withdrawal,West Rickyport,USD,91682,electronics,chip,1613,27.0,Male,9,358.52,15228,5370.24,23.93.6.238,mobile,5,1
22194,234.95143033011766,2024-01-24 14:33:59,in_store,Littleborough,USD,96284,electronics,chip,1388,25.0,FEMALE,8,483.92,1841,17171.02,205.224.75.68,mobile,8,0
8171,500.0,2024-01-29 05:34:21,online,Rebeccaland,USD,35875,restaurants,contactless,7002,42.0,Female,6,301.96,16616,8656.88,68.223.224.123,mobile,8,1
6420,,2024-01-10 04:44:26,online,Lake Crystalstad,USD,33879,travel,chip,1404,18.0,Male,8,442.57,4262,15443.76,64.61.56.173,mobile,3,0
2982,1361.5841024769645,2024-01-19 15:39:52,online,Lake Tiffany,USD,56859,travel,chip,4184,,Female,17,656.86,5231,10255.01,1.76.54.5,mobile,3,0
3203,21.649796688134668,2024-01-25 01:47:06,online,Pattersonhaven,USD,42704,restaurants,chip,8293,46.0,Female,9,209.91,9932,6179.04,51.85.172.162,mobile,3,0
7586,1566.729071697735,2024-01-15 17:07:27,withdrawal,Ricefurt,USD,48888,electronics,chip,7381,37.0,Male,11,480.75,4839,14876.36,10.229.139.204,mobile,7,0
6866,445.71115327201954,2024-01-04 23:40:37,in_store,Rickside,usd,62639,electronics,magnetic_stripe,9000,,Female,10,774.9,5578,17920.99,14.116.43.180,mobile,6,0
1260,947.8766980273174,2024-01-03 20:49:55,online,Patrickhaven,EUR,37516,restaurants,chip,4711,44.0,Male,5,382.94,11178,,46.115.158.62,mobile,5,0
21999,16.674030940922933,2024-01-03 08:22:19,in_store,Williamsfort,GBP,41868,restaurants,chip,9315,34.0,Female,11,288.88,1057,1787.44,81.27.28.63,mobile,3,0
26472,3.6000022535737957,2024-01-22 01:03:00,in_store,Johnshire,USD,21869,travel,chip,4459,46.0,Male,12,568.44,2391,4271.34,186.12.163.53,desktop,4,0
23895,1163.2199916616519,2024-01-18 23:52:44,online,Michaelport,US,51056,restaurants,contactless,2926,32.0,Female,14,295.55,16089,10268.71,66.181.59.184,mobile,6,0
19838,461.95083803718796,2024-01-14 03:17:47,online,Sullivanville,USD,24131,electronics,chip,8660,43.0,Male,16,610.22,3925,19195.59,126.247.83.86,mobile,5,0
26543,621.5946659584718,2024-01-03 00:28:36,online,North Amy,USD,91223,restaurants,chip,5813,,M,5,192.08,3616,16588.47,147.40.121.187,desktop,4,0
20287,1190.0620040191077,2024-01-12 02:21:29,online,Herreraland,USD,39018,restaurants,magnetic_stripe,7849,38.0,Male,10,349.59,14878,14736.25,74.152.42.6,mobile,5,0
9332,5433.4646459305795,2024-01-12 13:30:41,online,Victoriashire,USD,94887,Electronics,contactless,5514,25.0,Male,14,282.63,7485,14428.51,216.72.225.6,desktop,3,0
4058,1500.0,2024-01-18 23:56:52,online,Faithtown,USD,64232,restaurants,chip,1962,19.0,Male,5,508.11,7849,4512.41,187.68.150.197,mobile,3,1
18504,500.0,2024-01-25 06:09:44,in_store,Jonesstad,EUR,21044,restaurants,contactless,7641,,Male,5,296.84,17216,15795.25,17.102.144.92,mobile,4,1
22813,100.0,2024-01-22 07:44:53,online,Robertshire,EUR,57224,travel,chip,6351,,Male,6,398.25,10707,17039.01,92.43.180.151,tablet,3,1
8140,500.0,2024-01-23 05:36:25,in_store,East April,USD,44922,restaurants,contactless,4171,37.0,M,11,332.51,9823,18586.13,150.64.52.178,mobile,7,1
14769,1000.0,2024-01-05 01:53:35,online,Lake Timothymouth,USD,73300,electronics,contactless,7844,24.0,Male,12,669.45,8541,16564.05,99.205.112.85,mobile,6,1
21412,$397.9927425076831,2024-01-09 20:00:09,withdrawal,Michaelview,US,14186,restaurants,chip,9196,,Female,8,298.15,17829,13760.89,23.134.248.246,mobile,7,0
6600,3490.322620338367,2024-01-07 22:47:42,online,Ryanport,USD,83322,travel,contactless,1611,19.0,Male,8,376.17,2054,14461.18,88.121.144.53,mobile,7,0
13702,799.5169771957922,2024-01-08 19:24:17,in_store,Tannerfurt,EUR,17799,electronics,chip,1848,23.0,Male,7,471.7,15377,8149.4,83.51.184.31,mobile,4,0
15243,262.77301202039854,2024-01-22 03:38:38,online,West Lisa,usd,24262,groceries,magnetic_stripe,5476,31.0,Male,13,537.84,18332,18229.36,126.114.223.119,mobile,4,0
21490,363.4486760544622,2024-01-21 09:40:01,online,,EUR,69214,restaurants,chip,2982,40.0,Female,11,221.15,17783,956.02,1.95.84.62,mobile,6,0
16721,,2024-01-11 06:31:07,in_store,Ponceborough,USD,30614,restaurants,contactless,5449,,Female,8,406.41,13736,5601.8,138.204.68.232,desktop,3,0
16520,1500.0,2024-01-13 15:38:46,online,North Denisefurt,USD,27969,groceries,contactless,3896,31.0,Male,13,284.18,1747,12614.56,200.53.76.222,Phone,6,1
20249,1500.0,2024-01-18 06:20:21,,,USD,48497,Electronics,contactless,9303,34.0,FEMALE,12,756.32,13253,8846.31,11.143.205.227,mobile,6,1
1430,448.20572106847794,2024-01-02 09:53:50,online,West Sylvia,USD,61101,travel,contactless,1441,51.0,Male,11,1491.41,16350,8803.76,194.104.50.10,desktop,3,0
7692,348.0352723161209,2024-01-08 20:43:32,in_store,North Shawn,GBP,40774,electronics,contactless,4023,35.0,Male,11,146.16,10493,8515.83,68.134.107.174,desktop,7,0
10983,,2024-01-14 16:49:07,online,South Drew,GBP,69130,travel,chip,3946,56.0,Male,8,326.4,8891,867.72,10.162.155.99,tablet,5,0
24966,116.47494140663193,2024-01-03 13:10:49,online,Lake Amy,USD,46021,restaurants,magnetic_stripe,6915,46.0,FEMALE,16,430.7,17914,754.05,48.154.205.145,mobile,9,0
3503,338.22231304715785,2024-01-13 23:02:26,online,North Sarahfurt,USD,95432,travel,contactless,7574,51.0,Male,10,913.35,6616,,215.96.15.201,mobile,5,0
19373,500.0,2024-01-20 05:30:13,withdrawal,Joelland,USD,37267,restaurants,chip,5356,30.0,Male,13,409.96,11917,16171.68,99.57.216.112,mobile,7,1
1564,,2024-01-15 14:13:39,in_store,Schultzbury,EUR,70671,restaurants,chip,1699,18.0,M,4,263.8,16267,9653.55,115.211.5.61,mobile,4,0
20169,1500.0,2024-01-03 01:02:10,withdrawal,Frederickville,USD,15927,restaurants,contactless,4015,30.0,M,6,284.88,18565,631.59,107.203.250.78,mobile,5,1
4401,,2024-01-23 03:08:38,in_store,Dannymouth,EUR,11314,travel,contactless,9619,,Female,11,967.22,14988,1145.91,221.93.223.138,desktop,8,1
11816,97.03863674397238,2024-01-11 13:14:01,online,East Jenniferbury,EUR,88518,electronics,contactless,5737,38.0,Male,10,284.24,9136,4616.42,31.210.13.177,tablet,8,0
26427,649.3653583333586,2024-01-20 06:13:17,,West Dwaynefurt,EUR,39609,groceries,contactless,2431,46.0,Male,9,712.95,2240,9152.56,221.56.228.144,desktop,1,0
24752,500.0,2024-01-08 21:45:44,online,South Jamiechester,USD,50362,restaurants,chip,7094,,M,14,318.7,17063,5096.87,45.31.232.139,mobile,6,1
14518,1505.7701222300786,2024-01-20 00:14:56,withdrawal,Larryville,EUR,76489,restaurants,chip,1645,40.0,M,8,479.3,1675,3147.28,1.230.64.102,mobile,5,0
24677,636.125022341208,2024-01-03 12:55:12,online,West Rebecca,USD,30405,groceries,contactless,9657,31.0,Male,8,212.07,5077,11760.9,131.201.36.232,mobile,6,0
8241,,2024-01-04 05:34:31,in_store,South Amy,USD,70129,travel,contactless,5974,37.0,Female,12,258.49,18551,19861.11,54.0.162.55,desktop,6,0
24170,1180.7748868379083,2024-01-22 05:46:51,in_store,South Markville,USD,96678,electronics,contactless,1196,43.0,Male,5,443.21,9899,4904.63,142.136.158.66,mobile,3,0
1612,1768.5595253926963,2024-01-22 16:16:43,in_store,East Gregorystad,USD,30029,travel,magnetic_stripe,2284,,Male,11,289.18,13606,14782.37,78.80.162.198,mobile,3,0
6482,273.15524514163803,2024-01-13 11:18:25,online,Bethshire,USD,38959,travel,chip,2036,,Male,14,493.12,16553,766.69,221.79.115.135,mobile,6,0
28157,358.74515562330316,2024-01-16 10:00:07,online,Lake Carolinefort,US,46573,restaurants,chip,6957,31.0,Male,13,245.11,18091,16353.43,53.110.202.76,tablet,6,0
18111,1500.0,2024-01-06 00:19:33,online,,EUR,17070,travel,chip,8335,26.0,Male,7,313.36,13453,3593.84,109.21.223.56,mobile,3,1
